ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure2,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,HUC8,PFOR2,PWETL2,PURB2,PAGT2
10/4/07,10,4,2007-10-04T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/4/07,10,4,2007-10-04T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.054,0.054,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/18/10,11,18,2010-11-18T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,0.021,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/18/10,11,18,2010-11-18T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,0.004,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/14/10,7,14,2010-07-14T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,0.011,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/14/10,7,14,2010-07-14T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,0.018,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/22/10,6,22,2010-06-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/22/10,6,22,2010-06-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,0.013,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/19/00,1,19,2000-01-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.119,0.119,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/19/00,1,19,2000-01-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.152,0.152,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
4/19/00,4,19,2000-04-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.077,0.077,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
4/19/00,4,19,2000-04-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.139,0.139,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/18/00,5,18,2000-05-18T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.037,0.037,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/18/00,5,18,2000-05-18T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.073,0.073,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/13/01,6,13,2001-06-13T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.073,0.073,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/13/01,6,13,2001-06-13T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.114,0.114,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/10/01,9,10,2001-09-10T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.057,0.057,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/10/01,9,10,2001-09-10T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.081,0.081,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
3/21/17,3,21,2017-03-21T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.097,0.097,mg/l as P,Preliminary,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/11/00,9,11,2000-09-11T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.079,0.079,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/11/00,9,11,2000-09-11T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.101,0.101,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
8/15/00,8,15,2000-08-15T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.089,0.089,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
8/15/00,8,15,2000-08-15T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.109,0.109,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
2/22/17,2,22,2017-02-22T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.16,0.16,mg/l as P,Preliminary,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/24/17,1,24,2017-01-24T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.099,0.099,mg/l as P,Preliminary,14010001,115,sq mi,14010001,46.08,0,0,0.25
11/16/01,11,16,2001-11-16T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.054,0.054,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
11/16/01,11,16,2001-11-16T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.073,0.073,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
10/23/01,10,23,2001-10-23T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.058,0.058,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
8/22/07,8,22,2007-08-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/22/07,8,22,2007-08-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,0.025,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
2/19/09,2,19,2009-02-19T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/09,4,21,2009-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.33,0.33,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/27/10,10,27,2010-10-27T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,0.006,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/20/10,8,20,2010-08-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.015,0.015,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/20/10,8,20,2010-08-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/27/10,10,27,2010-10-27T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.032,0.032,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/20/10,1,20,2010-01-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,0.006,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/20/10,1,20,2010-01-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/22/09,10,22,2009-10-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,0.006,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/22/09,10,22,2009-10-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.024,0.024,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
3/19/09,3,19,2009-03-19T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.045,0.045,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
3/19/09,3,19,2009-03-19T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.097,0.097,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/20/09,1,20,2009-01-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
9/15/09,9,15,2009-09-15T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.023,0.023,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
9/15/09,9,15,2009-09-15T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/17/09,6,17,2009-06-17T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.045,0.045,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/17/09,6,17,2009-06-17T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.016,0.016,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
3/26/08,3,26,2008-03-26T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.046,0.046,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/23/01,10,23,2001-10-23T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,0.08,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/22/01,5,22,2001-05-22T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.045,0.045,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/22/01,5,22,2001-05-22T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.089,0.089,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
2/14/01,2,14,2001-02-14T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.132,0.132,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
2/14/01,2,14,2001-02-14T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.175,0.175,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
12/19/01,12,19,2001-12-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.079,0.079,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
12/19/01,12,19,2001-12-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.114,0.114,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
4/19/01,4,19,2001-04-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.049,0.049,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
4/19/01,4,19,2001-04-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.127,0.127,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/9/01,1,9,2001-01-09T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.126,0.126,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/4/06,5,4,2006-05-04T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.032,0.032,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
5/4/06,5,4,2006-05-04T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.095,0.095,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/27/06,6,27,2006-06-27T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.163,0.163,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/27/06,6,27,2006-06-27T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.19,0.19,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
3/26/08,3,26,2008-03-26T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.018,0.018,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
2/20/08,2,20,2008-02-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.012,0.012,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
2/20/08,2,20,2008-02-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/10,4,21,2010-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.016,0.016,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/10,4,21,2010-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.424,0.424,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/16/12,10,16,2012-10-16T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
10/16/12,10,16,2012-10-16T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,0.003,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
2/19/09,2,19,2009-02-19T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/20/09,1,20,2009-01-20T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,0.004,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/24/09,11,24,2009-11-24T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,0.025,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/24/09,11,24,2009-11-24T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.007,0.007,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
12/17/09,12,17,2009-12-17T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
1/9/02,1,9,2002-01-09T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.135,0.135,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/9/02,1,9,2002-01-09T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.15,0.15,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
12/2/05,12,2,2005-12-02T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.098,0.098,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
7/17/06,7,17,2006-07-17T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.083,0.083,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
7/17/06,7,17,2006-07-17T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.108,0.108,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
10/5/05,10,5,2005-10-05T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.081,0.081,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
10/5/05,10,5,2005-10-05T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.113,0.113,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
11/2/05,11,2,2005-11-02T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.077,0.077,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
11/2/05,11,2,2005-11-02T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.095,0.095,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
7/19/00,7,19,2000-07-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.057,0.057,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
7/19/00,7,19,2000-07-19T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.078,0.078,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
12/17/09,12,17,2009-12-17T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/09,4,21,2009-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.024,0.024,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/16/08,7,16,2008-07-16T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.034,0.034,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/16/08,7,16,2008-07-16T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.022,0.022,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
12/3/08,12,3,2008-12-03T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,0.004,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
5/22/12,5,22,2012-05-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.069,0.069,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
5/22/12,5,22,2012-05-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.032,0.032,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/18/12,6,18,2012-06-18T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/18/12,6,18,2012-06-18T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,0.011,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/24/08,6,24,2008-06-24T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.053,0.053,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
6/24/08,6,24,2008-06-24T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,0.014,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
9/9/08,9,9,2008-09-09T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,0.02,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
9/9/08,9,9,2008-09-09T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/7/06,11,7,2006-11-07T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.078,0.078,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
11/7/06,11,7,2006-11-07T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.102,0.102,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
3/21/06,3,21,2006-03-21T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.28,0.28,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
3/21/06,3,21,2006-03-21T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.35,0.35,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/28/06,9,28,2006-09-28T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.081,0.081,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/28/06,9,28,2006-09-28T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.122,0.122,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/24/06,1,24,2006-01-24T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.116,0.116,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/24/06,1,24,2006-01-24T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.146,0.146,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
2/23/06,2,23,2006-02-23T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.3,0.3,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
2/23/06,2,23,2006-02-23T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.32,0.32,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/14/00,6,14,2000-06-14T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.027,0.027,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
6/14/00,6,14,2000-06-14T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.046,0.046,mg/l as P,Historical,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/13/09,1,13,2009-01-13T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.139,0.139,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
1/13/09,1,13,2009-01-13T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.162,0.162,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/20/07,9,20,2007-09-20T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.049,0.049,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
9/20/07,9,20,2007-09-20T00:00:00Z,USGS-09027100,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.076,0.076,mg/l as P,Accepted,14010001,115,sq mi,14010001,46.08,0,0,0.25
8/22/12,8,22,2012-08-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.051,0.051,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/22/12,8,22,2012-08-22T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/16,4,21,2016-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.016,0.016,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
4/21/16,4,21,2016-04-21T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.157,0.157,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/25/09,8,25,2009-08-25T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,0.005,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
8/25/09,8,25,2009-08-25T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,0.017,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/7/09,7,7,2009-07-07T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.017,0.017,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
7/7/09,7,7,2009-07-07T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,0.036,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/6/08,11,6,2008-11-06T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,0.004,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
11/6/08,11,6,2008-11-06T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,0.018,mg/l as P,Accepted,14010001,145,sq mi,14010001,46.08,0,0,0.25
