ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,SITE_ID,YEAR,PFOR,PWETL,PURB,PAGT,HUC8,HUC8_NM,HUC2,STRAHLER,ST_ORDER
2013-11-20,11,20,2013-11-20T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-01-23,1,23,2013-01-23T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-07-23,7,23,2013-07-23T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-09-10,9,10,2013-09-10T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.023,mg/l as P,Preliminary,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-11-19,11,19,2014-11-19T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-09-24,9,24,2014-09-24T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-11-17,11,17,2008-11-17T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-07-21,7,21,2015-07-21T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-09-22,9,22,2015-09-22T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-09-26,9,26,2013-09-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-03-27,3,27,2013-03-27T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-03-25,3,25,2015-03-25T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-11-30,11,30,2016-11-30T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Preliminary,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-07-22,7,22,2014-07-22T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-03-26,3,26,2014-03-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-01-22,1,22,2014-01-22T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-11-17,11,17,2008-11-17T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-04-22,4,22,2015-04-22T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-06-11,6,11,2014-06-11T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-08-28,8,28,2013-08-28T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-04-11,4,11,2013-04-11T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-07-14,7,14,2015-07-14T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-06-03,6,3,2014-06-03T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-06-20,6,20,2014-06-20T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-07-01,7,1,2014-07-01T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-04-30,4,30,2013-04-30T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.028,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-05-22,5,22,2013-05-22T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-11-19,11,19,2014-11-19T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-02-26,2,26,2013-02-26T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-05-30,5,30,2013-05-30T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-06-05,6,5,2013-06-05T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-06-12,6,12,2013-06-12T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-05-27,5,27,2014-05-27T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2014-08-20,8,20,2014-08-20T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-09-16,9,16,2013-09-16T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-11-06,11,6,2013-11-06T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-04-05,4,5,2013-04-05T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-04-25,4,25,2013-04-25T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-05-16,5,16,2013-05-16T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-05-25,5,25,2016-05-25T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-07-21,7,21,2008-07-21T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-07-21,7,21,2008-07-21T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-05-29,5,29,2012-05-29T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2015-05-26,5,26,2015-05-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-01-26,1,26,2016-01-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-03-22,3,22,2016-03-22T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-09-16,9,16,2008-09-16T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-07-26,7,26,2016-07-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2016-09-28,9,28,2016-09-28T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-09-16,9,16,2008-09-16T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-07-21,7,21,2009-07-21T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-07-21,7,21,2009-07-21T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-03-16,3,16,2009-03-16T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-03-16,3,16,2009-03-16T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-08-01,8,1,2013-08-01T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-08-14,8,14,2013-08-14T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2013-07-17,7,17,2013-07-17T00:00:00Z,USGS-09013500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,27.2,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-09-12,9,12,2002-09-12T00:00:00Z,USGS-09015000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.02,mg/l as P,Accepted,14010001,190,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-04-25,4,25,2002-04-25T00:00:00Z,USGS-09015000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,mg/l as P,Accepted,14010001,190,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-23,8,23,2001-08-23T00:00:00Z,USGS-09015000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,mg/l as P,Accepted,14010001,190,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-14,11,14,2001-11-14T00:00:00Z,USGS-09015000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.015,mg/l as P,Accepted,14010001,190,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-03,11,3,2006-11-03T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-03,11,3,2006-11-03T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-08-21,8,21,2002-08-21T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-06-20,6,20,2002-06-20T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-04-19,4,19,2006-04-19T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-05-09,5,9,2002-05-09T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-07-10,7,10,2002-07-10T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-09-26,9,26,2012-09-26T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.015,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-03-20,3,20,2012-03-20T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-05-14,5,14,2008-05-14T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.031,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-05-14,5,14,2008-05-14T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.012,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-03-11,3,11,2008-03-11T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-03-11,3,11,2008-03-11T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-11-27,11,27,2012-11-27T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-07-31,7,31,2012-07-31T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2012-01-23,1,23,2012-01-23T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2010-05-19,5,19,2010-05-19T00:00:00Z,USGS-09032000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,mg/l as P,Accepted,14010001,20,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-03,7,3,2001-07-03T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.008,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-03,7,3,2001-07-03T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-07,12,7,2001-12-07T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-07,12,7,2001-12-07T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-08,11,8,2001-11-08T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-08,11,8,2001-11-08T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-13,3,13,2001-03-13T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-07-20,7,20,2006-07-20T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-07-20,7,20,2006-07-20T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-04-25,4,25,2002-04-25T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-12,7,12,2001-07-12T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-08,8,8,2001-08-08T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-03-06,3,6,2002-03-06T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-06-06,6,6,2002-06-06T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-05,4,5,2001-04-05T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-14,11,14,2001-11-14T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-24,7,24,2001-07-24T00:00:00Z,USGS-09016500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,46.9,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-13,3,13,2001-03-13T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-06,6,6,2001-06-06T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-06,6,6,2001-06-06T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-01-24,1,24,2001-01-24T00:00:00Z,USGS-09041090,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,145,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
